time,node-whx-rn_guest_nice,node-whx-rn_guest,node-whx-rn_steal,node-whx-rn_softirq,node-whx-rn_irq,node-whx-rn_user,node-whx-rn_system,node-whx-rn_nice,node-whx-rn_iowait,node-whx-rn_avail,node-whx-rn_received,node-whx-rn_sent,node-whx-rn_forwarded,node-whx-rn_delivered,node-whx-rs_guest_nice,node-whx-rs_guest,node-whx-rs_steal,node-whx-rs_softirq,node-whx-rs_irq,node-whx-rs_user,node-whx-rs_system,node-whx-rs_nice,node-whx-rs_iowait,node-whx-rs_avail,node-whx-rs_received,node-whx-rs_sent,node-whx-rs_forwarded,node-whx-rs_delivered,node-whx-sc_guest_nice,node-whx-sc_guest,node-whx-sc_steal,node-whx-sc_softirq,node-whx-sc_irq,node-whx-sc_user,node-whx-sc_system,node-whx-sc_nice,node-whx-sc_iowait,node-whx-sc_avail,node-whx-sc_received,node-whx-sc_sent,node-whx-sc_forwarded,node-whx-sc_delivered
1703954928,0.0,0.0,0.0,6.18932,0.0,6.31068,3.15534,12.378641,0.0,10201.16,0.0,0.0,0.0,0.0,0,0,0,0.2574003,0,3.603604,2.960103,0.1287001,0.0,13517.273,0.0,0.0,0,0.0,0,0,0,0.2547771,0,2.929936,1.656051,13.121019,0.1273885,13406.434,0.0,0.0,0,0.0
1703954927,0.0,0.0,0.0,6.082725,0.0,3.892944,2.554745,12.530414,0.0,10201.652,0.0,0.0,0.0,0.0,0,0,0,0.3875969,0,4.521964,3.74677,0.3875969,0.0,13517.363,0.0,0.0,0,0.0,0,0,0,0.127551,0,3.061224,1.785714,13.137755,0.0,13406.352,0.0,0.0,0,0.0
1703954926,0.0,0.0,0.0,5.903614,0.0,4.457831,2.409639,12.771084,0.0,10207.566,0.0,0.0,0.0,0.0,0,0,0,0.3851091,0,3.851091,3.209243,0.3851091,0.0,13516.438,0.0,0.0,0,0.0,0,0,0,0.3831418,0,3.065134,2.809706,13.154534,0.1277139,13405.473,0.0,0.0,0,0.0
1703954925,0.0,0.0,0.0,6.097561,0.0,3.292683,1.707317,12.682927,0.0,10208.816,0.0,0.0,0.0,0.0,0,0,0,0.2567394,0,3.465982,3.337612,0.2567394,0.0,13516.441,1.3458162,-1.3458162,0,1.3458162,0,0,0,0.2547771,0,4.458599,3.43949,13.121019,0.1273885,13406.078,0.0,0.0,0,0.0
1703954924,0.0,0.0,0.0,5.461165,0.0,4.247573,2.427184,12.985437,0.0,10207.516,0.0,0.0,0.0,0.0,0,0,0,0.3865979,0,6.958763,3.350515,0.3865979,0.0,13516.516,2.654184,-2.654184,0,2.654184,0,0,0,0.2547771,0,2.547771,1.910828,13.121019,0.1273885,13406.723,0.0,0.0,0,0.0
1703954923,0.0,0.0,0.0,6.400966,0.0,3.26087,2.05314,12.560386,0.0,10208.227,0.0,0.0,0.0,0.0,0,0,0,0.2594034,0,4.409857,3.372244,0.5188067,0.0,13516.914,3.354992,-3.354992,0,3.354992,0,0,0,0.3807107,0,5.329949,2.15736,13.071066,0.1269036,13406.27,0.0,0.0,0,0.0
1703954922,0.0,0.0,0.0,5.860806,0.0,4.395604,1.709402,12.698413,0.0,10207.973,0.0,0.0,0.0,0.0,0,0,0,0.5154639,0,3.737113,3.092784,0.257732,0.0,13516.965,6.645008,-6.645008,0,6.645008,0,0,0,0.255102,0,2.933673,2.168367,13.137755,0.127551,13405.531,0.0,0.0,0,0.0
1703954921,0.0,0.0,0.0,5.616606,0.0,5.860806,1.709402,12.698413,0.0,10208.199,1.5453611,-1.5453611,0.0,1.5453611,0,0,0,0.3851091,0,3.209243,2.952503,0.3851091,0.0,13517.762,0.0,0.0,0,0.0,0,0,0,0.3821656,0,3.694268,2.547771,13.121019,0.1273885,13407.891,0.0,0.0,0,0.0
1703954920,0.0,0.0,0.0,3.955501,0.0,3.955501,2.595797,12.978986,0.0,10210.191,2.454639,-2.454639,0.0,2.454639,0,0,0,0.2590674,0,3.367876,3.367876,0.2590674,0.0,13517.895,0.0,0.0,0,0.0,0,0,0,0.2547771,0,2.675159,1.656051,12.993631,0.1273885,13406.207,1.2588003,-1.2588003,0,1.2588003
1703954919,0.0,0.0,0.0,5.459057,0.0,5.583127,2.605459,13.027295,0.0,10211.887,0.0,0.0,0.0,0.0,0,0,0,0.5134788,0,3.722721,2.824134,0.3851091,0.0,13518.949,0.0,0.0,0,0.0,0,0,0,0.2557545,0,2.557545,1.6624041,13.299233,0.1278772,13406.207,2.7412,-2.7412,0,2.7412
1703954918,0.0,0.0,0.0,4.331683,0.0,6.435644,2.722772,12.747525,0.0,10209.664,0.0,0.0,0.0,0.0,0,0,0,0.3861004,0,3.474903,3.217503,0.3861004,0.0,13518.84,0.0,0.0,0,0.0,0,0,0,0.2531646,0,2.531646,2.151899,13.037975,0.1265823,13406.469,0.0,0.0,0,0.0
1703954917,0.0,0.0,0.0,2.90404,0.0,4.79798,3.030303,13.257576,0.0,10210.832,0.0,0.0,0.0,0.0,0,0,0,0.5154639,0,5.154639,3.737113,0.257732,0.0,13519.258,0.0,0.0,0,0.0,0,0,0,0.255102,0,2.933673,2.168367,13.137755,0.0,13407.102,0.0,0.0,0,0.0
1703954916,0.0,0.0,0.0,3.121099,0.0,5.118602,2.746567,12.98377,0.0,10213.062,0.0,0.0,0.0,0.0,0,0,0,0.5128205,0,3.333333,3.205128,0.3846154,0.0,13518.734,0.0,0.0,0,0.0,0,0,0,0.3836317,0,2.173913,1.790281,13.043478,0.0,13408.793,0.0,0.0,0,0.0
1703954915,0.0,0.0,0.0,2.763819,0.0,3.39196,2.01005,12.939698,0.1256281,10213.547,0.0,0.0,0.0,0.0,0,0,0,0.2580645,0,3.612903,2.83871,0.2580645,0.0,13518.203,1.343569,-1.343569,0,1.343569,0,0,0,0.128041,0,3.713188,2.304738,13.18822,0.128041,13407.512,0.0,0.0,0,0.0
1703954914,0.0,0.0,0.0,3.0,0.0,3.875,2.125,13.125,0.0,10212.965,0.0,0.0,0.0,0.0,0,0,0,0.5128205,0,6.666667,3.076923,0.2564103,0.0,13518.461,2.656431,-2.656431,0,2.656431,0,0,0,0.2541296,0,2.795426,2.160102,13.21474,0.1270648,13405.875,0.0,0.0,0,0.0
1703954913,0.0,0.0,0.0,2.756892,0.0,4.761905,2.255639,13.157895,0.0,10213.449,0.0,0.0,0.0,0.0,0,0,0,0.2574003,0,5.148005,3.603604,0.3861004,0.0,13518.766,0.0,0.0,0,0.0,0,0,0,0.3816794,0,5.470738,2.290076,13.104326,0.0,13406.219,0.0,0.0,0,0.0
1703954912,0.0,0.0,0.0,5.548705,0.0,3.329223,2.589396,12.823674,0.0,10213.562,0.0,0.0,0.0,0.0,0,0,0,0.3865979,0,3.221649,3.092784,0.3865979,0.0,13518.328,0.0,0.0,0,0.0,0,0,0,0.2547771,0,3.312102,2.420382,12.993631,0.1273885,13406.051,0.0,0.0,0,0.0
1703954911,0.0,0.0,0.0,4.72155,0.0,7.142857,4.358354,12.953995,0.0,10213.152,5.419201,-5.419201,0.0,5.419201,0,0,0,0.3865979,0,3.865979,3.350515,0.3865979,0.0,13518.422,0.0,0.0,0,0.0,0,0,0,0.255102,0,3.954082,2.040816,13.137755,0.0,13409.848,0.0,0.0,0,0.0
1703954910,0.0,0.0,0.0,6.097561,0.0,5.0,2.926829,12.804878,0.0,10217.418,8.580799,-8.580799,0.0,8.580799,0,0,0,0.3870968,0,3.612903,3.870968,0.2580645,0.0,13519.039,0.0,0.0,0,0.0,0,0,0,0.3816794,0,2.671756,1.908397,12.977099,0.1272265,13409.887,1.2581702,-1.2581702,0,1.2581702
1703954909,0.0,0.0,0.0,5.658057,0.0,5.781058,3.444034,12.792128,0.0,10219.188,0.0,0.0,0.0,0.0,0,0,0,0.3891051,0,3.501946,2.723735,0.3891051,0.0,13519.723,0.0,0.0,0,0.0,0,0,0,0.255102,0,2.678571,1.913265,13.010204,0.0,13409.859,2.74183,-2.74183,0,2.74183
1703954908,0.0,0.0,0.0,5.535055,0.0,6.642066,2.214022,12.546125,0.0,10214.68,0.0,0.0,0.0,0.0,0,0,0,0.257732,0,3.350515,2.835052,0.128866,0.0,13518.684,0.0,0.0,0,0.0,0,0,0,0.2538071,0,2.664975,1.6497462,12.944162,0.0,13409.355,0.0,0.0,0,0.0
1703954907,0.0,0.0,0.0,5.507956,0.0,4.039168,2.815177,13.341493,0.0,10214.156,0.0,0.0,0.0,0.0,0,0,0,0.3861004,0,5.019305,3.474903,0.3861004,0.0,13519.281,0.0,0.0,0,0.0,0,0,0,0.127551,0,2.55102,2.040816,13.010204,0.0,13408.359,0.0,0.0,0,0.0
1703954906,0.0,0.0,0.0,6.763285,0.0,2.898551,2.05314,12.560386,0.1207729,10214.031,0.0,0.0,0.0,0.0,0,0,0,0.3865979,0,3.994845,3.737113,0.257732,0.0,13515.098,0.0,0.0,0,0.0,0,0,0,0.3811944,0,2.668361,1.6518424,12.96061,0.0,13408.848,0.0,0.0,0,0.0
1703954905,0.0,0.0,0.0,5.752754,0.0,4.773562,2.44798,12.729498,0.0,10214.168,0.0,0.0,0.0,0.0,0,0,0,0.3851091,0,3.722721,3.209243,0.3851091,0.0,13515.551,1.3428692,-1.3428692,0,1.3428692,0,0,0,0.2554278,0,3.831418,2.426564,13.02682,0.0,13408.91,0.0,0.0,0,0.0
1703954904,0.0,0.0,0.0,7.384988,0.0,2.784504,2.058111,12.83293,0.0,9752.32,0.0,0.0,0.0,0.0,0,0,0,0.3861004,0,7.207207,3.217503,0.2574003,0.0,13515.609,2.657131,-2.657131,0,2.657131,0,0,0,0.2541296,0,2.92249,2.033037,12.96061,0.0,13407.039,0.0,0.0,0,0.0
1703954903,0.0,0.0,0.0,3.383459,0.0,4.887218,2.130326,13.032581,0.0,9752.652,0.0,0.0,0.0,0.0,0,0,0,0.3870968,0,5.806452,4.387097,0.6451613,0.0,13516.043,0.0,0.0,0,0.0,0,0,0,0.3807107,0,5.964467,2.030457,12.944162,0.0,13407.438,0.0,0.0,0,0.0
1703954902,0.0,0.0,0.0,5.569307,0.0,3.836634,1.856436,15.594059,0.0,9752.777,0.0,0.0,0.0,0.0,0,0,0,0.2590674,0,3.756477,3.367876,0.2590674,0.0,13516.328,0.0,0.0,0,0.0,0,0,0,0.2547771,0,3.312102,2.929936,12.993631,0.0,13407.156,0.0,0.0,0,0.0
1703954901,0.0,0.0,0.0,6.097561,0.0,3.414634,1.829268,12.682927,0.0,9753.543,1.5489077,-1.5489077,0.0,1.5489077,0,0,0,0.3851091,0,3.722721,3.209243,0.3851091,0.1283697,13517.727,0.0,0.0,0,0.0,0,0,0,0.2541296,0,4.193139,2.414231,12.96061,0.0,13407.016,0.0,0.0,0,0.0
1703954900,0.0,0.0,0.0,6.642512,0.0,3.502415,3.140097,12.801932,0.0,9754.766,2.451092,-2.451092,0.0,2.451092,0,0,0,0.3865979,0,3.479381,3.608247,0.257732,0.0,13517.117,0.0,0.0,0,0.0,0,0,0,0.2544529,0,2.798982,1.78117,12.977099,0.0,13406.09,1.258358,-1.258358,0,1.258358
1703954899,0.0,0.0,0.0,5.962733,0.0,4.720497,2.981366,12.795031,0.0,9754.957,0.0,0.0,0.0,0.0,0,0,0,0.3865979,0,4.510309,3.479381,0.5154639,0.0,13516.984,0.0,0.0,0,0.0,0,0,0,0.2554278,0,2.298851,1.532567,13.154534,0.0,13405.949,2.741642,-2.741642,0,2.741642
1703954898,0.0,0.0,0.0,6.067961,0.0,5.703883,3.15534,12.5,0.0,9753.949,0.0,0.0,0.0,0.0,0,0,0,0.3870968,0,3.612903,3.096774,0.3870968,0.0,13519.188,0.0,0.0,0,0.0,0,0,0,0.2544529,0,2.544529,2.035623,12.977099,0.1272265,13405.805,0.0,0.0,0,0.0
1703954897,0.0,0.0,0.0,6.211937,0.0,7.186358,2.314251,12.667479,0.0,9752.945,0.0,0.0,0.0,0.0,0,0,0,0.516129,0,5.548387,3.741935,0.3870968,0.1290323,13518.867,0.0,0.0,0,0.0,0,0,0,0.3826531,0,2.678571,2.168367,12.882653,0.0,13404.543,0.0,0.0,0,0.0
1703954896,0.0,0.0,0.0,6.257669,0.0,3.680982,1.840491,12.760736,0.0,9760.312,0.0,0.0,0.0,0.0,0,0,0,0.3865979,0,3.350515,3.350515,0.3865979,0.128866,13516.137,0.0,0.0,0,0.0,0,0,0,0.2544529,0,3.94402,2.798982,13.104326,0.0,13403.629,0.0,0.0,0,0.0
1703954895,0.0,0.0,0.0,6.137184,0.0,4.813478,3.369434,12.515042,0.0,9760.988,0.0,0.0,0.0,0.0,0,0,0,0.5154639,0,6.829897,3.737113,0.3865979,0.0,13516.676,1.3441968,-1.3441968,0,1.3441968,0,0,0,0.2560819,0,4.481434,3.457106,13.060179,0.0,13404.523,0.0,0.0,0,0.0
1703954894,0.0,0.0,0.0,6.26506,0.0,5.060241,2.168675,12.53012,0.0,9317.691,0.0,0.0,0.0,0.0,0,0,0,0.3880983,0,3.363519,2.716688,0.6468305,0.1293661,13517.574,2.655803,-2.655803,0,2.655803,0,0,0,0.2610966,0,3.916449,2.219321,13.05483,0.0,13404.91,0.0,0.0,0,0.0
1703954893,0.0,0.0,0.0,7.220217,0.0,4.572804,1.805054,12.515042,0.0,9318.672,0.0,0.0,0.0,0.0,0,0,0,0.516129,0,5.032258,4.258065,0.3870968,0.0,13519.059,0.0,0.0,0,0.0,0,0,0,0.2496879,0,4.11985,1.997503,13.108614,0.0,13405.062,0.0,0.0,0,0.0
1703954892,0.0,0.0,0.0,6.884058,0.0,5.31401,2.777778,12.439614,0.0,9317.941,0.0,0.0,0.0,0.0,0,0,0,0.5134788,0,3.722721,3.080873,0.2567394,0.0,13517.828,0.0,0.0,0,0.0,0,0,0,0.3811944,0,2.668361,2.033037,12.96061,0.0,13404.926,0.0,0.0,0,0.0
1703954891,0.0,0.0,0.0,4.956629,0.0,6.071871,2.973978,12.887237,0.0,9318.152,1.546789,-1.546789,0.0,1.546789,0,0,0,0.6435006,0,3.732304,2.960103,0.3861004,0.0,13518.039,0.0,0.0,0,0.0,0,0,0,0.2560819,0,4.097311,2.944942,14.084507,0.0,13406.363,0.0,0.0,0,0.0
1703954890,0.0,0.0,0.0,7.263923,0.0,6.416465,2.300242,12.711864,0.0,9318.137,2.453211,-2.453211,0.0,2.453211,0,0,0,0.388601,0,3.238342,2.979275,0.388601,0.0,13518.684,0.0,0.0,0,0.0,0,0,0,0.2554278,0,2.426564,1.915709,13.02682,0.0,13405.895,1.2579815,-1.2579815,0,1.2579815
1703954889,0.0,0.0,0.0,4.417178,0.0,7.607362,3.803681,12.760736,0.0,9318.391,0.0,0.0,0.0,0.0,0,0,0,0.516129,0,4.774194,4.129032,0.2580645,0.0,13518.711,0.0,0.0,0,0.0,0,0,0,0.2557545,0,2.685422,2.046036,13.043478,0.0,13406.27,2.742018,-2.742018,0,2.742018
1703954888,0.0,0.0,0.0,5.0,0.0,7.75,2.0,12.75,0.0,9319.168,0.0,0.0,0.0,0.0,0,0,0,0.3875969,0,3.488372,3.229974,0.5167959,0.0,13518.309,0.0,0.0,0,0.0,0,0,0,0.2547771,0,2.420382,2.165605,13.121019,0.0,13405.93,0.0,0.0,0,0.0
1703954887,0.0,0.0,0.0,5.903614,0.0,7.710843,4.096386,12.409639,0.0,9315.773,0.0,0.0,0.0,0.0,0,0,0,0.3865979,0,6.314433,4.381443,0.257732,0.0,13518.734,0.0,0.0,0,0.0,0,0,0,0.3826531,0,3.316327,2.678571,13.010204,0.127551,13406.75,0.0,0.0,0,0.0
1703954886,0.0,0.0,0.0,6.896552,0.0,5.112961,2.734839,12.485137,0.1189061,9321.102,0.0,0.0,0.0,0.0,0,0,0,0.5128205,0,7.820513,2.820513,0.2564103,0.0,13519.047,0.0,0.0,0,0.0,0,0,0,0.255102,0,2.678571,1.913265,13.137755,0.0,13407.957,0.0,0.0,0,0.0
1703954885,0.0,0.0,0.0,7.637232,0.0,5.48926,2.625298,12.410501,0.0,9321.605,0.0,0.0,0.0,0.0,0,0,0,0.6451613,0,3.354839,3.354839,0.2580645,0.0,13519.012,1.3423264,-1.3423264,0,1.3423264,0,0,0,0.255102,0,6.887755,2.678571,12.882653,0.0,13409.035,0.0,0.0,0,0.0
1703954884,0.0,0.0,0.0,6.447689,0.0,4.379562,4.136253,12.408759,0.0,9322.152,0.0,0.0,0.0,0.0,0,0,0,0.516129,0,3.741935,3.612903,0.3870968,0.0,13518.918,2.657674,-2.657674,0,2.657674,0,0,0,0.3841229,0,2.816901,2.176697,13.18822,0.0,13407.359,0.0,0.0,0,0.0
1703954883,0.0,0.0,0.0,6.625767,0.0,4.785276,2.331288,12.638037,0.0,8378.5,0.0,0.0,0.0,0.0,0,0,0,0.5181347,0,5.440415,4.145078,0.2590674,0.0,13519.602,0.0,0.0,0,0.0,0,0,0,0.3831418,0,2.809706,1.915709,13.282248,0.1277139,13407.988,0.0,0.0,0,0.0
1703954882,0.0,0.0,0.0,7.272727,0.0,4.848485,2.909091,12.484848,0.0,8377.996,0.0,0.0,0.0,0.0,0,0,0,0.516129,0,4.129032,3.096774,0.516129,0.0,13517.891,0.0,0.0,0,0.0,0,0,0,0.3811944,0,2.92249,2.160102,12.96061,0.0,13408.367,0.0,0.0,0,0.0
1703954881,0.0,0.0,0.0,4.987531,0.0,7.855362,4.114713,12.967581,0.0,8378.367,1.5477811,-1.5477811,0.0,1.5477811,0,0,0,0.5167959,0,4.392765,3.229974,0.2583979,0.0,13516.746,0.0,0.0,0,0.0,0,0,0,0.3831418,0,5.236271,3.448276,13.02682,0.0,13396.312,0.0,0.0,0,0.0
1703954880,0.0,0.0,0.0,7.29927,0.0,4.86618,3.284672,12.773723,0.0,8382.574,2.452219,-2.452219,0.0,2.452219,0,0,0,0.5167959,0,4.392765,3.359173,0.3875969,0.0,13519.074,0.0,0.0,0,0.0,0,0,0,0.2557545,0,2.813299,1.918159,15.345269,0.0,13411.438,1.2583114,-1.2583114,0,1.2583114
1703954879,0.0,0.0,0.0,4.447268,0.0,8.386277,2.92249,13.21474,0.0,8383.984,0.0,0.0,0.0,0.0,0,0,0,0.6459948,0,4.780362,3.488372,0.3875969,0.0,13520.371,0.0,0.0,0,0.0,0,0,0,0.3836317,0,2.685422,1.918159,13.171355,0.0,13409.645,2.741689,-2.741689,0,2.741689
1703954878,0.0,0.0,0.0,6.071871,0.0,7.063197,3.469641,12.639405,0.0,8387.168,0.0,0.0,0.0,0.0,0,0,0,0.3891051,0,7.392996,3.761349,0.3891051,0.0,13520.59,0.0,0.0,0,0.0,0,0,0,0.5121639,0,2.944942,1.920615,12.932138,0.0,13407.406,0.0,0.0,0,0.0
1703954877,0.0,0.0,0.0,5.802469,0.0,6.790123,2.592593,12.962963,0.0,8387.348,0.0,0.0,0.0,0.0,0,0,0,0.6459948,0,5.813953,4.005168,0.129199,0.0,13519.957,0.0,0.0,0,0.0,0,0,0,0.255102,0,5.994898,2.168367,13.010204,0.0,13404.625,0.0,0.0,0,0.0
1703954876,0.0,0.0,0.0,6.20438,0.0,5.596107,2.919708,12.530414,0.0,8387.25,0.0,0.0,0.0,0.0,0,0,0,0.5154639,0,4.639175,3.608247,0.257732,0.0,13518.777,0.0,0.0,0,0.0,0,0,0,0.3821656,0,2.675159,2.038217,13.121019,0.0,13404.098,0.0,0.0,0,0.0
1703954875,0.0,0.0,0.0,5.596107,0.0,6.569343,3.163017,12.530414,0.0,8389.23,0.0,0.0,0.0,0.0,0,0,0,0.5167959,0,4.134367,3.617571,0.2583979,0.0,13518.785,1.3450428,-1.3450428,0,1.3450428,0,0,0,0.511509,0,3.836317,2.685422,12.915601,0.0,13404.836,0.0,0.0,0,0.0
1703954874,0.0,0.0,0.0,4.567901,0.0,8.024691,2.716049,12.716049,0.0,8390.438,0.0,0.0,0.0,0.0,0,0,0,0.5167959,0,4.005168,3.359173,0.2583979,0.0,13520.59,2.654957,-2.654957,0,2.654957,0,0,0,0.5102041,0,3.571429,1.913265,13.010204,0.0,13403.422,0.0,0.0,0,0.0
1703954873,0.0,0.0,0.0,5.542169,0.0,6.746988,3.253012,12.650602,0.1204819,8392.059,0.0,0.0,0.0,0.0,0,0,0,0.5154639,0,5.541237,5.025773,0.3865979,0.0,13520.961,0.0,0.0,0,0.0,0,0,0,0.3831418,0,2.426564,1.915709,13.02682,0.1277139,13405.105,0.0,0.0,0,0.0
1703954872,0.0,0.0,0.0,6.265356,0.0,6.265356,2.948403,12.776413,0.0,8394.223,0.0,0.0,0.0,0.0,0,0,0,0.6476684,0,4.274611,3.756477,0.388601,0.0,13518.754,0.0,0.0,0,0.0,0,0,0,0.3851091,0,3.209243,2.439024,12.96534,0.0,13404.418,3.145967,-3.145967,0,3.145967
1703954871,0.0,0.0,0.0,6.904762,0.0,7.142857,3.095238,12.380952,0.0,8395.156,1.5361732,-1.5361732,0.0,1.5361732,0,0,0,0.7741935,0,4.129032,3.612903,0.2580645,0.0,13518.426,0.0,0.0,0,0.0,0,0,0,0.3836317,0,5.626598,3.964194,13.043478,0.0,13403.402,6.854033,-6.854033,0,6.854033
1703954870,0.0,0.0,0.0,6.617647,0.0,5.882353,2.328431,12.867647,0.0,8396.148,2.463827,-2.463827,0.0,2.463827,0,0,0,0.6443299,0,7.087629,3.092784,0.257732,0.0,13517.914,0.0,0.0,0,0.0,0,0,0,0.3821656,0,2.929936,2.420382,13.121019,0.1273885,13404.195,1.2582829,-1.2582829,0,1.2582829
1703954869,0.0,0.0,0.0,6.53753,0.0,8.232446,3.268765,12.590799,0.0,8398.832,0.0,0.0,0.0,0.0,0,0,0,0.516129,0,4.516129,4.129032,0.516129,0.1290323,13517.59,0.0,0.0,0,0.0,0,0,0,0.3841229,0,5.505762,2.048656,13.18822,0.0,13402.879,2.741717,-2.741717,0,2.741717
1703954868,0.0,0.0,0.0,5.918619,0.0,6.905055,3.945746,12.823674,0.0,8398.359,0.0,0.0,0.0,0.0,0,0,0,0.5167959,0,3.74677,3.229974,0.2583979,0.0,13518.656,0.0,0.0,0,0.0,0,0,0,0.3821656,0,2.929936,1.910828,13.121019,0.1273885,13402.562,0.0,0.0,0,0.0
1703954867,0.0,0.0,0.0,5.04305,0.0,9.225092,3.321033,12.792128,0.0,7945.574,0.0,0.0,0.0,0.0,0,0,0,0.5174644,0,6.338939,4.527814,0.5174644,0.0,13519.016,0.0,0.0,0,0.0,0,0,0,0.3826531,0,3.188776,2.55102,13.010204,0.127551,13402.152,0.0,0.0,0,0.0
1703954866,0.0,0.0,0.0,7.239264,0.0,5.030675,2.699387,12.760736,0.0,7949.242,0.0,0.0,0.0,0.0,0,0,0,0.7702182,0,3.979461,3.465982,0.3851091,0.0,13517.352,0.0,0.0,0,0.0,0,0,0,0.5108557,0,3.320562,2.809706,13.154534,0.0,13401.629,0.0,0.0,0,0.0
1703954865,0.0,0.0,0.0,6.545455,0.0,5.939394,2.909091,12.727273,0.0,7949.234,0.0,0.0,0.0,0.0,0,0,0,0.6485084,0,4.539559,3.242542,0.2594034,0.0,13517.992,1.3419223,-1.3419223,0,1.3419223,0,0,0,0.5121639,0,4.609475,3.585147,13.18822,0.0,13401.711,0.0,0.0,0,0.0
1703954864,0.0,0.0,0.0,5.562423,0.0,8.652658,3.213844,12.855377,0.0,7951.055,0.0,0.0,0.0,0.0,0,0,0,0.5174644,0,4.269082,3.234153,0.3880983,0.0,13517.926,2.658078,-2.658078,0,2.658078,0,0,0,0.5082592,0,3.557814,2.668361,12.96061,0.0,13403.484,0.0,0.0,0,0.0
1703954863,0.0,0.0,0.0,5.707196,0.0,5.459057,2.977667,13.027295,0.0,7954.359,0.0,0.0,0.0,0.0,0,0,0,0.7761966,0,7.891332,4.139715,0.2587322,0.0,13518.82,3.353013,-3.353013,0,3.353013,0,0,0,0.2570694,0,2.699229,2.18509,13.239075,0.0,13404.383,0.0,0.0,0,0.0
1703954862,0.0,0.0,0.0,5.745721,0.0,8.801956,3.545232,12.713936,0.0,7486.484,0.0,0.0,0.0,0.0,0,0,0,0.6435006,0,5.148005,4.247104,0.5148005,0.0,13517.328,6.646987,-6.646987,0,6.646987,0,0,0,0.6377551,0,5.739796,2.423469,12.882653,0.0,13403.5,0.0,0.0,0,0.0
1703954861,0.0,0.0,0.0,5.831266,0.0,8.312655,3.349876,12.903226,0.0,7486.918,1.5422802,-1.5422802,0.0,1.5422802,0,0,0,0.6451613,0,4.258065,3.612903,0.516129,0.0,13517.363,0.0,0.0,0,0.0,0,0,0,0.3836317,0,4.987212,3.196931,13.043478,0.0,13389.703,0.0,0.0,0,0.0
1703954860,0.0,0.0,0.0,5.764411,0.0,6.641604,3.007519,13.157895,0.0,7015.566,2.45772,-2.45772,0.0,2.45772,0,0,0,0.5194805,0,4.155844,3.246753,0.2597403,0.0,13518.711,0.0,0.0,0,0.0,0,0,0,0.3846154,0,2.820513,1.794872,13.205128,0.0,13402.746,1.2653186,-1.2653186,0,1.2653186
1703954859,0.0,0.0,0.0,5.074257,0.0,10.519802,3.589109,12.99505,0.0,7016.512,0.0,0.0,0.0,0.0,0,0,0,0.7772021,0,4.92228,3.367876,0.388601,0.0,13519.812,0.0,0.0,0,0.0,0,0,0,0.5102041,0,3.188776,2.295918,13.010204,0.0,13402.777,2.734681,-2.734681,0,2.734681
1703954858,0.0,0.0,0.0,4.3257,0.0,9.287532,3.435115,13.104326,0.1272265,7015.973,0.0,0.0,0.0,0.0,0,0,0,0.6443299,0,4.510309,3.865979,0.257732,0.0,13520.402,0.0,0.0,0,0.0,0,0,0,0.5102041,0,3.316327,2.168367,13.137755,0.0,13403.105,0.0,0.0,0,0.0
1703954857,0.0,0.0,0.0,4.654088,0.0,7.798742,4.150943,13.081761,0.0,7015.777,0.0,0.0,0.0,0.0,0,0,0,0.8997429,0,6.426735,4.627249,0.5141388,0.0,13520.812,0.0,0.0,0,0.0,0,0,0,0.511509,0,3.70844,2.429668,13.043478,0.0,13403.965,0.0,0.0,0,0.0
1703954856,0.0,0.0,0.0,5.667506,0.0,6.04534,2.141058,12.846348,0.0,7017.988,0.0,0.0,0.0,0.0,0,0,0,0.6443299,0,7.603093,3.608247,0.5154639,0.0,13520.953,0.0,0.0,0,0.0,0,0,0,0.5108557,0,3.192848,2.298851,12.899106,0.1277139,13405.406,0.0,0.0,0,0.0
1703954855,0.0,0.0,0.0,6.05686,0.0,5.809642,3.213844,12.608158,0.0,7017.707,0.0,0.0,0.0,0.0,0,0,0,0.3856041,0,4.627249,3.727506,0.3856041,0.0,13520.434,1.3437354,-1.3437354,0,1.3437354,0,0,0,0.6361323,0,7.633588,3.053435,12.849873,0.0,13405.262,0.0,0.0,0,0.0
1703954854,0.0,0.0,0.0,6.608479,0.0,4.738155,3.241895,13.092269,0.0,7018.699,0.0,0.0,0.0,0.0,0,0,0,0.7782101,0,4.539559,3.242542,0.2594034,0.0,13520.223,2.656265,-2.656265,0,2.656265,0,0,0,0.5095541,0,3.312102,2.292994,13.248408,0.0,13405.645,0.0,0.0,0,0.0
1703954853,0.0,0.0,0.0,4.804046,0.0,6.19469,3.539823,13.527181,0.7585335,7018.898,0.0,0.0,0.0,0.0,0,0,0,0.6468305,0,5.692109,4.010349,0.5174644,0.0,13520.074,0.0,0.0,0,0.0,0,0,0,0.3811944,0,3.557814,2.668361,13.087675,0.0,13406.219,0.0,0.0,0,0.0
1703954852,0.0,0.0,0.0,4.76788,0.0,8.155583,3.136763,12.672522,0.0,6536.961,0.0,0.0,0.0,0.0,0,0,0,0.6418485,0,8.85751,3.722721,0.3851091,0.0,13506.066,0.0,0.0,0,0.0,0,0,0,0.5108557,0,3.065134,2.426564,13.02682,0.0,13405.156,0.0,0.0,0,0.0
