Src IP,Src Port,Dst IP,Dst Port,Protocol,time,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.50.75.153,9042,201.54.158.2,57736,6,2023-07-19 14:24:14,90490345.0,391,521,29274,99610,92.0,66.0,74.8695652173913,6.116170304786594,562.0,66.0,191.19001919385798,124.94272152622446,1424.2845465999715,10.078423283721595,99330.7848518112,212931.35700130952,2253919.0,3.0,89724200.0,230062.05128205128,306166.4447149077,2298406.0,136.0,90427034.0,173898.1423076923,262494.41961512197,2253919.0,3.0,0,0,0,0,7820,10420,4.320902964841166,5.757520318880428,66,562,141.3201754385965,110.67007089973185,12247.864592951675,1,0,0,0,0,0,0,1.3324808184143222,141.3201754385965,0.0,0.0,0.0,0.0,0.0,0.0,501,507,263,20,585432.5,368556.77716092806,1200286.0,232109.0,680443.4,492232.11080651777,1389485.0,6854.0,NeedManualLabel
201.54.158.2,58472,10.50.75.153,9042,6,2023-07-19 14:24:14,90098528.0,1121,709,217330,54342,314.0,66.0,193.871543264942,123.9395463633286,79.0,66.0,76.6459802538787,4.997621584345429,3015.27678676393,20.311097646345566,49261.086932750135,80541.78589792857,957231.0,3.0,90098528.0,80445.11428571428,98450.77756487255,957231.0,3.0,89679506.0,126665.96892655367,118983.42614587741,1001463.0,323.0,0,0,0,0,22420,14180,12.441934678444468,7.8691629679010955,66,314,148.45464480874318,112.6084898514427,12680.671986622474,1,0,0,0,0,0,0,0.632471008028546,148.45464480874318,0.0,0.0,0.0,0.0,0.0,0.0,507,3106,578,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,58478,6,2023-07-19 14:24:14,90098717.0,538,771,40775,148598,79.0,66.0,75.7899628252788,5.583976311593036,562.0,66.0,192.73411154345007,124.6116691330825,2101.839030626818,14.528508768887354,68882.81116207951,124003.11453904724,1279525.0,3.0,89779732.0,167187.582867784,180137.89901546764,1331335.0,151.0,90054415.0,116953.78571428571,150031.04370833567,1279525.0,3.0,0,0,0,0,10760,15420,5.971228202949883,8.557280565937472,66,562,144.6699770817418,111.66688781847738,12469.49383506441,1,0,0,0,0,0,0,1.433085501858736,144.6699770817418,0.0,0.0,0.0,0.0,0.0,0.0,3089,507,395,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.114.54,7000,10.50.75.153,43916,6,2023-07-19 14:24:15,90392752.0,167,167,11022,28204,66.0,66.0,66.0,0.0,212.0,134.0,168.88622754491018,30.796690692749284,433.9507220667427,3.694986518388111,271449.7057057057,443463.22194636223,2893270.0,3.0,89699737.0,540359.8614457832,522207.9637013817,2917385.0,3.0,89515715.0,539251.2951807228,521471.5288312774,2917626.0,118.0,0,0,0,0,3340,3340,1.8474932591940556,1.8474932591940556,66,212,117.44311377245509,55.862438484353625,3120.6120334181933,1,0,0,0,0,0,0,1.0,117.44311377245509,0.0,0.0,0.0,936.6,9.066666666666666,299.4258670445143,3098,507,0,20,823215.0,652253.4554519432,1824944.0,284.0,894327.0,830182.6677496947,1891999.0,45303.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,57714,6,2023-07-19 14:24:14,92106587.0,214,230,15718,44444,79.0,66.0,73.44859813084112,6.408571428515798,314.0,66.0,193.23478260869564,123.95780000255928,653.1780403501434,4.820502142805487,207915.54627539503,499872.0731498312,3833526.0,4.0,88306310.0,414583.61502347415,640480.7122458346,3921787.0,265.0,92059258.0,402005.4934497817,640086.3042132973,3833526.0,4.0,0,0,0,0,4280,4600,2.3233951769377796,2.497106965867707,66,314,135.5,107.52647903513672,11561.943693693695,1,0,0,0,0,0,0,1.074766355140187,135.5,0.0,0.0,0.0,0.0,0.0,0.0,501,507,118,20,915468.9,696900.5474568735,2646662.0,47979.0,806879.9375,506919.3185621935,1677636.0,104886.0,NeedManualLabel
10.50.75.153,7000,201.54.158.2,36118,6,2023-07-19 14:24:15,90490139.0,182,182,12012,31075,66.0,66.0,66.0,0.0,244.0,134.0,170.74175824175825,33.760701407789924,476.1513295940456,4.022537748560647,249283.9256198347,438035.1107987916,3045242.0,-30.0,89728183.0,495735.817679558,510397.5866047145,3045274.0,21.0,90398703.0,499440.34806629835,509880.21411621704,3045257.0,3.0,0,0,0,0,3640,3640,2.0112688742803235,2.0112688742803235,66,244,118.37087912087912,57.55520358461698,3312.6014596667073,1,0,0,0,0,0,0,1.0,118.37087912087912,0.0,0.0,0.0,1131.4375,10.8125,293.5606372336628,3111,507,0,20,648177.5,721847.0028569652,2045205.0000000002,39334.0,669609.0,770894.5548904532,1964639.0,17828.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,58496,6,2023-07-19 14:24:16,90199531.0,334,469,25111,88986,79.0,66.0,75.18263473053892,5.917562231087544,314.0,66.0,189.73560767590618,123.9997181315303,1264.9400582803476,8.902485313365988,112468.24314214464,226347.54348164253,1858257.0,4.0,89503741.0,268780.003003003,319622.9933426353,1902919.0,275.0,90152990.0,192634.59401709403,274198.8419023998,1858257.0,4.0,0,0,0,0,6680,9380,3.702901736817235,5.199583576548752,66,314,142.0884184308842,110.37617509118604,12182.900027760157,1,0,0,0,0,0,0,1.404191616766467,142.0884184308842,0.0,0.0,0.0,0.0,0.0,0.0,3073,507,235,20,348384.0,139483.88047608465,537537.0,205336.0,580681.8,513819.64983577654,1589373.0,200098.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,57742,6,2023-07-19 14:24:14,92597271.0,96,105,7024,20074,79.0,66.0,73.16666666666667,6.4560479827488555,314.0,66.0,191.1809523809524,123.9943762897089,292.6436136546616,2.17069032196424,462986355,1093778.6572000657,5467187.0,4.0,88304188.0,929517.7684210526,1420449.9987943068,5516951.0,266.0,92549750.0,889901.4423076923,1388134.2481150376,5467187.0,4.0,0,0,0,0,1920,2100,1.0367476164605325,1.1339427055037075,66,314,134.81592039800995,107.36051204952382,11526.27954753595,1,0,0,0,0,0,0,1.09375,134.81592039800995,0.0,0.0,0.0,0.0,0.0,0.0,501,507,52,20,1822972.2222222222,1164763.97546673,4039361.9999999995,532958.0,1662773.8461538462,1191329.9470821447,3988505.0,94624.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,58490,6,2023-07-19 14:24:17,90044036.0,212,245,15629,46922,92.0,66.0,73.72169811320755,6.503475191714174,562.0,66.0,191.5183673469388,125.99907948071488,694.6712162035917,5.075294492574722,197464.8596491228,510930.8769069637,6093413.0,-60.0,89999202.0,426536.5023696682,710117.7761534705,6138133.0,13.0,89998314.0,368845.54918032786,654905.216814136,6093413.0,2.0,0,0,0,0,4240,4900,2.3544035720477923,2.7208909205269296,66,562,136.87308533916848,109.4606094927506,11981.625030524443,1,0,0,0,0,0,0,1.1556603773584906,136.87308533916848,0.0,0.0,0.0,0.0,0.0,0.0,2176,507,124,20,1074600.3333333333,1452605.6553912582,5078654.0,262009.0,989929.3846153846,969642.8782643115,4037186.0,118643.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,57758,6,2023-07-19 14:24:20,91762982.0,58,59,4230,11334,79.0,66.0,72.93103448275862,6.469722770177164,314.0,66.0,192.10169491525423,123.98218774680174,169.6108786002617,1.2750239524691995,791060.1896551724,1781911.0331087392,10276809.0,17.0,86650321.0,1520181.0701754387,2266091.660940653,10321471.0,363.0,91363942.0,1575240.3793103448,2264621.135232336,10276809.0,31607.000000000004,0,0,0,0,1160,1180,0.6320631559249023,0.6429607965442972,66,314,133.02564102564102,106.40669132118724,11322.383957922422,1,0,0,0,0,0,0,1.0172413793103448,133.02564102564102,0.0,0.0,0.0,0.0,0.0,0.0,501,507,30,20,3025014.1666666665,1743629.3836922853,6030661.0,301554.0,2616200.222222222,2024118.1820483252,5995830.0,67820.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,58510,6,2023-07-19 14:24:20,91947820.0,125,133,9133,25394,79.0,66.0,73064,6.468068026853149,314.0,66.0,190.93233082706766,123.99649494735286,375.5064557267372,2.805939281649092,357773.3696498054,901842.0664079605,6071772.0,-64.0,88066304.0,710212.1290322581,1182365.5826039605,6119960.0,11.0,91556375.0,693608.9015151515,1164412.9730012214,6071772.0,1.0,0,0,0,0,2500,2660,1.3594667062253354,1.4464725754237568,66,314,133.82558139534885,106.84617558464636,11416.105237065081,1,0,0,0,0,0,0,1064,133.82558139534885,0.0,0.0,0.0,0.0,0.0,0.0,501,507,67,20,2312087125,1328867.1009362107,4912271.0,286462.0,1488968.8,922983.320819555,3188469.0,17781.0,NeedManualLabel
10.50.88.60,7000,10.50.75.153,42054,6,2023-07-19 14:24:25,90385858.0,130,130,8580,21550,66.0,66.0,66.0,0.0,212.0,134.0,165.76923076923077,32.48231198230779,333.3486085843208,2.876556197541434,348980.14671814675,611519.9030135807,3280616.0,631.0,88495778.0,686013.7829457364,727466.637025587,3304812.0,24663.0,88406214.0,685319.4883720931,726186.4977697338,3304894.0,24874.0,0,0,0,0,2600,2600,1.438278098770717,1.438278098770717,66,212,115.88461538461539,54.91834982889593,3016.0251479289936,1,0,0,0,0,0,0,1.0,115.88461538461539,0.0,0.0,0.0,731.0833333333334,7.333333333333333,331.7269927308947,3111,507,0,20,1112483.0,475301.4775161129,1696290.0,401775.0,770710.2857142857,562259.5136055221,1991975.0,103219.0,NeedManualLabel
10.50.75.153,7000,201.54.158.2,52936,6,2023-07-19 14:24:25,90796486.0,140,140,9240,23150,66.0,66.0,66.0,0.0,212.0,134.0,165.35714285714286,34.60017989808134,356.731867354426,3.083819785712852,325435.4336917563,599904.352235061,3304916.0,11.0,88496470.0,636665.2517985612,701121.7337767914,3304933.0,24871.0,90771508.0,653032.4316546762,713102.9774218043,3304947.0,24870.0,0,0,0,0,2800,2800,1.541909892856426,1.541909892856426,66,212,115.67857142857143,55.37640908973305,3066.546683673469,1,0,0,0,0,0,0,1.0,115.67857142857143,0.0,0.0,0.0,925.9166666666666,9.25,292.26391797418887,3085,507,0,20,1130431375,431438.3317894162,1800415.0,406402.0,810247.6428571428,454119.86760178,1975262.0,8838.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,58488,6,2023-07-19 14:24:25,92326810.0,64,66,4653,12540,79.0,66.0,72.703125,6.496825396636037,314.0,66.0,190.0,124.0,186.21893250725333,1.4080417161602357,715711.7054263566,1716306.9850385266,10871281.0,14.0,87180500.0,1383817.4603174604,2210781.2852886785,10920073.0,379.0,92280652.0,1419702.3384615385,2203129.778856771,10871281.0,6410.0,0,0,0,0,1280,1320,0.6931897679558083,0.7148519482044273,66,314,132.25384615384615,106.14085790107565,11265.881715976333,1,0,0,0,0,0,0,1.03125,132.25384615384615,0.0,0.0,0.0,0.0,0.0,0.0,501,507,33,20,3796440.2,3141541.6829379424,9460592.0,280662.0,2415421.5,1958047.6333382826,5397063.0,41803.0,NeedManualLabel
201.54.158.2,50518,10.50.75.153,9042,6,2023-07-19 14:24:43,90025674.0,1696,1313,375572,100513,562.0,66.0,221.44575471698113,120.24151945499315,92.0,66.0,76.55217060167556,5.204769351408346,5288.324750559491,33.42379863770862,29928.74800531915,39762.1562411105,586070.0,1.0,90025674.0,53112.49203539823,52693.54072907002,672295.0,1.0,89980190.0,68582.4618902439,53575.04709867339,586070.0,113.0,0,0,0,0,33920,26260,18.839070285660956,14.584728352047662,66,562,158.22033898305085,115.43170939196888,13324.479533151956,1,0,0,0,0,0,0,0.7741745283018868,158.22033898305085,0.0,0.0,0.0,0.0,0.0,0.0,507,3081,1062,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50532,6,2023-07-19 14:24:43,90031968.0,1001,1491,76684,299794,92.0,66.0,76.60739260739261,5.2315710793935075,562.0,66.0,201.0690811535882,124.82618870821392,4181.6035832961015,27.67905728774028,36142.90164592533,53869.68573763224,664079.0,1.0,90031968.0,90031968,80079.27338874257,708605.0,105.0,89947080.0,60367.1677852349,67081.7857322654,664079.0,1.0,0,0,0,0,20020,29820,11.118273011648483,16.5607842760918,66,562,151.07463884430177,114.26560136527159,13056.627655367156,1,0,0,0,0,0,0,1.4895104895104896,151.07463884430177,52.0,4.0,341.96802598957,0.0,0.0,0.0,3073,507,808,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50534,6,2023-07-19 14:24:43,90030000.0,726,1145,55633,221146,92.0,66.0,76.62947658402204,5.057701380291892,562.0,66.0,193.1406113537118,124.3927937141478,3074.297456403421,20.7819615683661,48144.38502673797,78500.19687441092,742609.0,2.0,89985449.0,124117.86068965518,117217.16997503294,742609.0,296.0,89967251.0,78642.70192307692,96210.65119203222,830044.0,2.0,0,0,0,0,14520,22900,8.063978673775408,12.717982894590692,66,562,147.9310529128808,112.70683962118204,12702.831697394851,1,0,0,0,0,0,0,1.5771349862258952,147.9310529128808,0.0,0.0,0.0,0.0,0.0,0.0,2645,507,588,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50548,6,2023-07-19 14:24:43,90099491.0,530,815,40360,155966,79.0,66.0,76.15094339622641,5.373576955686296,314.0,66.0,191.36932515337423,123.99243907845485,2178.99122204808,14.927942267731568,67038.31175595238,119533.92544921876,1357134.0,1.0,89496279.0,169180.11153119092,174132.19339622412,1401275.0,284.0,90055051.0,110632.74078624079,143086.5381560558,1357134.0,1.0,0,0,0,0,10600,16300,5.8823861724146695,9.045556095316899,66,314,145.96728624535316,111.7904391061023,12497.102275535166,1,0,0,0,0,0,0,1.5377358490566038,145.96728624535316,0.0,0.0,0.0,0.0,0.0,0.0,1347,507,412,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50558,6,2023-07-19 14:24:44,90024869.0,327,470,24701,90044,79.0,66.0,75.53822629969419,5.743037846309227,562.0,66.0,191.58297872340427,125.04084663539919,1274.5922462825245,8.853109244735474,113096.56909547739,240088.061195391,2651448.0,7.0,89093992.0,273294.4539877301,342563.664254391,2695430.0,171.0,89968002.0,191829.42857142858,291912.48882326216,2651448.0,155.0,0,0,0,0,6540,9400,3.632329639935383,5.220779604800092,66,562,143.9711417816813,111.76767407868799,12492.012968959822,1,0,0,0,0,0,0,1.437308868501529,143.9711417816813,0.0,0.0,0.0,0.0,0.0,0.0,501,507,239,20,518389.2,532353.6707849022,1575237.0,165996.0,673991.5,889583.6991028913,2651448.0,86220.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50552,6,2023-07-19 14:24:47,91993989.0,225,272,16643,52176,79.0,66.0,73.96888888888888,6.327640326280045,314.0,66.0,191.8235294117647,123.98659097049338,748.0814860631818,5.402526897708501,185471.75201612903,442365.8745568384,3356850.0,2.0,89899649.0,401337.71875,604903.5803724856,3445949.0,233.0,91947770.0,339290.6642066421,556474.4092727561,3356850.0,2.0,0,0,0,0,4500,5440,2.4458119758237684,2.9567149218847333,66,314,138.4688128772636,108.96199258534236,11872.715828168204,1,0,0,0,0,0,0,1.208888888888889,138.4688128772636,0.0,0.0,0.0,0.0,0.0,0.0,501,507,137,20,950685.7777777778,598738.0178809013,2102339.0,196085.0,757618.3571428572,575639.1573767132,2189505.0,7066.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50554,6,2023-07-19 14:24:48,90668237.0,130,137,9490,26402,79.0,66.0,73.0,6.48074069840786,562.0,66.0,192.71532846715328,131.0128398959157,395.86079080814153,2.9448019376399697,340858.03383458644,863978.9602320949,5890276.0,3.0,88072530.0,682732.7906976744,1151107.1644119308,5938365.0,222.0,90568647.0,665945.9338235294,1117399.0022926878,5890276.0,3.0,0,0,0,0,2600,2740,1.4337986962291986,1.511003241410771,66,562,134.42696629213484,111.39169553704102,12408.109834616844,1,0,0,0,0,0,0,1.0538461538461539,134.42696629213484,0.0,0.0,0.0,0.0,0.0,0.0,501,507,70,20,1978483.7777777778,1319170.8541614546,4532268.0,208269.0,1696404.0,1343854.7050566268,4426353.0,190114.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,50574,6,2023-07-19 14:24:51,94289906.0,73,75,5312,14374,79.0,66.0,72.76712328767124,6.494508845877701,314.0,66.0,191.65333333333334,123.98897728785768,208.78162716590256,1.5696271878773536,641427.9319727891,1526694.1337686921,9071267.0,8.0,89368458.0,1241228.5833333333,1967262.8939124811,9119905.0,345.0,94174773.0,1272632.0675675676,1957888.1776023048,9071267.0,147.0,0,0,0,0,1460,1500,0.7742080048313973,0.7954191830459562,66,314,133.01351351351352,106.50891261314051,11344.148466033601,1,0,0,0,0,0,0,1.0273972602739727,133.01351351351352,0.0,0.0,0.0,0.0,0.0,0.0,501,507,38,20,3440116.8571428573,1878147.0718213911,7286755.0,514649.0,2412963.75,1342209.5871231093,3785871.0,8669.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54212,6,2023-07-19 14:25:00,90039198.0,1283,1665,98270,367562,92.0,66.0,76.59392049883087,5.2730163979343505,562.0,66.0,220.75795795795796,120.43183425048034,5173.6578106793,32.741295629932196,30552.83271123176,42234.895185968046,638836.0,2.0,90039198.0,70233.38377535102,56860.399251074225,638836.0,159.0,89950971.0,54057.073918269234,56463.76152049396,728466.0,2.0,0,0,0,0,25660,33300,14.249349488874834,18.491946141057365,66,562,158.01628222523746,115.37888916938424,13312.288065961053,1,0,0,0,0,0,0,1.2977396726422448,158.01628222523746,0.0,0.0,0.0,0.0,0.0,0.0,3114,507,1031,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54216,6,2023-07-19 14:25:00,90194938.0,1025,1480,78409,301536,92.0,66.0,76.49658536585366,5.371854205818167,314.0,66.0,203.74054054054054,123.23634831353029,4212.4869579709675,27.773177248594596,36020.342651757186,52022.27177664118,617675.0,2.0,90194938.0,88080.994140625,76552.55094500422,617713.0,147.0,89755161.0,60686.38336713996,63910.94387828166,661539.0,2.0,0,0,0,0,20500,29600,11.36427412367643,16.408903124918165,66,314,151.6746506986028,113.57330559880023,12898.895744638468,1,0,0,0,0,0,0,1.4439024390243902,151.6746506986028,0.0,0.0,0.0,0.0,0.0,0.0,3140,507,815,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54238,6,2023-07-19 14:25:00,90280194.0,757,1158,57798,224980,79.0,66.0,76.35138705416117,5.231563974221415,314.0,66.0,194.2832469775475,123.92600128838714,3132.2263219771107,21.21173997477232,47168.3171368861,77195.98053706989,745779.0,-35.0,90280194.0,119418.24603174604,114561.65421179855,790515.0,31.0,89657804.0,77491.61970613655,93751.90800812501,828476.0,2.0,0,0,0,0,15140,23160,8.385006350340808,12.826733624431512,66,314,147.66475195822454,112.34816448459931,12622.11006305858,1,0,0,0,0,0,0,1.5297225891677675,147.66475195822454,0.0,0.0,0.0,0.0,0.0,0.0,3123,507,600,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54240,6,2023-07-19 14:25:01,90213916.0,498,738,37813,141460,79.0,66.0,75.929718875502,5.504021924982483,314.0,66.0,191.68021680216802,123.98861589475749,1987.1989594155298,13.700768737275522,73047.7052631579,137180.63952062043,1391607.0,4.0,89600289.0,180282.27162977867,200246.6893272792,1438799.0,214.0,90166434.0,122342.51560379918,166810.37768523252,1391607.0,4.0,0,0,0,0,9960,14760,5.520212646572176,8.180556090703346,66,314,145.0428802588997,111.42077717029089,12414.589585231617,1,0,0,0,0,0,0,1.4819277108433735,145.0428802588997,0.0,0.0,0.0,0.0,0.0,0.0,3073,507,373,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54252,6,2023-07-19 14:25:02,90103975.0,348,467,26034,89102,79.0,66.0,74.8103448275862,6.0698716016407035,314.0,66.0,190.796573875803,123.99744138513663,1277.81266031826,9.04510594565889,110692.84398034398,231920.420327848,1747544.0,2.0,89707412.0,258522.80115273775,329597.9571473289,1793620.0,228.0,90058934.0,193259.51502145923,284403.1933807046,1747544.0,2.0,0,0,0,0,6960,9340,3.8622047473488266,5.182901198310063,66,314,141.2711656441718,110.07910748537275,12117.409904776245,1,0,0,0,0,0,0,1.3419540229885059,141.2711656441718,0.0,0.0,0.0,0.0,0.0,0.0,3073,507,234,20,363132.25,299421.59679152654,688715.0,4886.0,388677625,499841.9617629,1653904.0,23839.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54224,6,2023-07-19 14:25:05,90797935.0,208,256,15417,48888,92.0,66.0,74.1201923076923,6.418121577097334,562.0,66.0,190.96875,125.91886881415947,708.2209523817916,5.110248377344705,196107.85097192225,429659.97150257224,2857453.0,2.0,89723922.0,433448.8985507246,587573.5859075321,2902280.0,216.0,90470278.0,354785.40392156865,531725.1271596507,2857453.0,2.0,0,0,0,0,4160,5120,2.29080099674073,2.8194473806039753,66,562,138.58836206896552,110.19632144999343,12143.229261110284,1,0,0,0,0,0,0,1.2307692307692308,138.58836206896552,0.0,0.0,0.0,0.0,0.0,0.0,3073,507,128,20,797324.8888888889,450544.82371986634,1483924.0,86317.0,668891.8,541679.2866037,1949881.0,114230.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,54260,6,2023-07-19 14:25:05,90830402.0,110,112,7988,21280,79.0,66.0,72.61818181818182,6.498925531028282,314.0,66.0,190.0,124.0,322.2269125264908,2.4441155726691597,410997.29411764705,1046940.679919151,4962959.0,11.0,85980801.0,788814.6880733945,1349140.961797276,5013809.0,281.0,90501699.0,815330.6216216217,1364028.7071891187,4962959.0,718.0,0,0,0,0,2200,2240,1.211048256727962,1.2330673159411976,66,314,131.83783783783784,105.93645388624127,11222.532261991722,1,0,0,0,0,0,0,1.018181818181818,131.83783783783784,0.0,0.0,0.0,0.0,0.0,0.0,878,507,56,20,2485167.8571428573,921660.3730170006,3852040.0,1152440.0,1707818.1538461538,1038689.0504628231,3302124.0,293074.0,NeedManualLabel
201.54.158.2,54262,10.50.75.153,9042,6,2023-07-19 14:25:11,90501610.0,60,58,11400,4205,314.0,66.0,190.0,124.0,79.0,66.0,72.5,6.5,172.42787172515494,1.303844207854424,773518.0341880342,1615290.6097695257,5567706.0,2.0,90501610.0,1533925.593220339,2004043.8984904964,5567706.0,2.0,86206490.0,1512394.5614035088,2029789.7899359805,5613823.0,232.0,0,0,0,0,1200,1160,0.6629716311124189,0.6408725767420049,66,314,132.24576271186442,106.25273168497817,11289.642990519966,1,0,0,0,0,0,0,0.9666666666666667,132.24576271186442,0.0,0.0,0.0,0.0,0.0,0.0,507,501,30,20,1903025.6,1274281.4875897083,3692871.0,519039.99999999994,1490774.3,1446102.0894484627,4972493.0,424871.0,NeedManualLabel
201.54.158.2,42478,10.50.75.153,9042,6,2023-07-19 14:25:16,90010427.0,1673,1324,371314,101096,562.0,66.0,221.94500896592947,120.12094657316646,92.0,66.0,76.35649546827794,5.444982594315282,5248.39194463548,33.29614245691779,30043.478638184246,39714.267998669,496091.0,-101.0,90010427.0,53833.987440191384,51650.77934372179,538366.0,2.0,89965873.0,68001.4157218443,53982.818263316934,496128.0,9.0,0,0,0,0,33460,26480,18.586735512320143,14.709406944597651,66,562,157.62762762762762,115.30348811657575,13294.894371849325,1,0,0,0,0,0,0,0.7913927077106994,157.62762762762762,0.0,0.0,0.0,0.0,0.0,0.0,507,3190,1051,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,42484,10.50.75.153,9042,6,2023-07-19 14:25:16,90000463.0,1473,984,292642,75297,562.0,66.0,198.67073998642226,124.36975211140974,92.0,66.0,76.52134146341463,5.2954912396083325,4088.1900796443683,27.299859557389166,36645.13965798046,53481.26030070943,731181.0,1.0,89999936.0,61141.260869565216,66678.37275883528,773728.0,1.0,90000435.0,91556.90233977619,79244.47034092703,731213.0,214.0,0,0,0,0,29460,19680,16.366582469692407,10.93327708769676,66,562,149.75132275132276,113.43167653452484,12866.745241433073,1,0,0,0,0,0,0,0.6680244399185336,149.75132275132276,0.0,0.0,0.0,0.0,0.0,0.0,507,3114,786,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,42506,10.50.75.153,9042,6,2023-07-19 14:25:16,90021947.0,738,484,140716,36791,562.0,66.0,190.6720867208672,124.66846355921253,79.0,66.0,76.01446280991736,5.463420575138647,1971.8191609430532,13.574467568447503,73728.04832104832,135357.49775321494,1356595.0,3.0,90021947.0,122146.46811397557,162415.35825029158,1356595.0,3.0,89942065.0,186215.45548654243,196338.18648208005,1400981.0,143.0,0,0,0,0,14760,9680,8.198000871942927,5.3764666965045755,66,562,145.25941080196398,111.99466891237262,12542.80586479196,1,0,0,0,0,0,0,0.6558265582655827,145.25941080196398,0.0,0.0,0.0,0.0,0.0,0.0,507,3106,370,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,42482,10.50.75.153,9042,6,2023-07-19 14:25:16,90003864.0,1135,726,218998,55504,314.0,66.0,192.94977973568282,123.96490954907746,79.0,66.0,76.45179063360881,5.154341382334149,3049.891280223258,20.676890049964967,48389.17419354839,81298.7675168505,737891.0,1.0,90003864.0,79368.48677248677,99858.11194599635,827678.0,1.0,89905352.0,124007.38206896551,121316.82032048135,737891.0,230.0,0,0,0,0,22700,14520,12.610569697318773,8.066320352646194,66,314,147.50241805480925,112.30203009768641,12611.745964061663,1,0,0,0,0,0,0,0.639647577092511,147.50241805480925,0.0,0.0,0.0,0.0,0.0,0.0,507,3106,581,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
